canonical_smiles,molecule_chembl_id,standard_value,value,target_chembl_id,pIC50
CCCNC(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,CHEMBL396010,1900.0,1900.0,CHEMBL4822,5.721246399047171
CCCNC(=O)c1cc(C#N)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,CHEMBL230314,770.0,770.0,CHEMBL4822,6.113509274827518
CCCN(CCC)C(=O)c1cc(CC#N)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,CHEMBL230190,360.0,360.0,CHEMBL4822,6.443697499232712
CCCN(CCC)C(=O)c1cc(C#N)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,CHEMBL231646,90.0,90.0,CHEMBL4822,7.045757490560675
CCCN(CCC)C(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1,CHEMBL396765,11.0,11.0,CHEMBL4822,7.958607314841775
CCCN(CCC)C(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,CHEMBL231325,100.0,100.0,CHEMBL4822,7.0
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,CHEMBL231542,100.0,100.0,CHEMBL4822,7.0
CC(C)S(=O)(=O)N(C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](N)CF)cc(N(C)C[C@H]2C[C@@H]2C)n1,CHEMBL230355,18.0,18.0,CHEMBL4822,7.7447274948966935
COC[C@H](N)[C@H](Cc1cc(F)cc(F)c1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(C)(=O)=O)c1,CHEMBL425828,12.0,12.0,CHEMBL4822,7.920818753952375
CC1CC1CNc1cc(C(=O)N[C@H](CN)Cc2cc(F)cc(F)c2)cc(N(C)S(C)(=O)=O)n1,CHEMBL230250,34.0,34.0,CHEMBL4822,7.468521082957745
CC(C)S(=O)(=O)N(C)c1cc(C(=O)N[C@H](CO)Cc2cc(F)cc(F)c2)cc(NC[C@H]2C[C@@H]2C)n1,CHEMBL395084,14.0,14.0,CHEMBL4822,7.853871964321762
CCCN(CC1CC1)c1cc(C(=O)N[C@H](CO)Cc2cc(F)cc(F)c2)cc(N(C)S(=O)(=O)C(C)C)n1,CHEMBL394850,350.0,350.0,CHEMBL4822,6.455931955649724
CN(c1cc(C(=O)N[C@H](CO)Cc2cc(F)cc(F)c2)cc(NCC2CC2)n1)S(C)(=O)=O,CHEMBL230349,1100.0,1100.0,CHEMBL4822,5.958607314841775
CC(C)S(=O)(=O)N(C)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)CF)cc(NC[C@H]2C[C@@H]2C)n1,CHEMBL230245,2.0,2.0,CHEMBL4822,8.698970004336019
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.Cl,CHEMBL559358,10000.0,10.0,CHEMBL4822,5.0
CC(C)CC(NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CCC(=O)O)P(=O)(O)CC(C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL242323,675.0,675.0,CHEMBL4822,6.170696227168975
CC(C)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL390456,6.0,6.0,CHEMBL4822,8.221848749616356
CC(C)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)P(=O)(O)CC(C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL242315,12.0,12.0,CHEMBL4822,7.920818753952375
CC(C)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](CC(C)C)P(=O)(O)CC(C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,CHEMBL389831,2020.0,2020.0,CHEMBL4822,5.694648630553377
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1ccccc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL234762,495.0,495.0,CHEMBL4822,6.305394801066432
CCCCS(=O)(=O)C[C@@H](NC(=O)OCc1ccncc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL409950,11.0,11.0,CHEMBL4822,7.958607314841775
CCCCS(=O)(=O)C[C@@H](NC(=O)OCc1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL409949,10.0,10.0,CHEMBL4822,8.0
CCCCS(=O)(=O)C[C@@H](NC(=O)OCCNC(C)=O)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL391145,27.0,27.0,CHEMBL4822,7.568636235841013
CCCCS(=O)(=O)C[C@@H](NC(=O)SC1CCOC1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL409948,15.0,15.0,CHEMBL4822,7.823908740944319
CCCCS(=O)(=O)C[C@@H](NC(=O)OCC(F)(F)F)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL231865,4.0,4.0,CHEMBL4822,8.397940008672037
CCCCS(=O)(=O)CC(NC(=O)OCCC#N)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL231864,8.0,8.0,CHEMBL4822,8.096910013008056
CCCCS(=O)(=O)C[C@@H](NC(=O)OC)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL393733,4.0,4.0,CHEMBL4822,8.397940008672037
CCCCS(=O)(=O)C[C@@H](NC(=O)c1cnccc1O)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL266531,5.0,5.0,CHEMBL4822,8.301029995663981
CCCCS(=O)(=O)C[C@@H](NC(=O)c1ncc[nH]1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL391144,4.0,4.0,CHEMBL4822,8.397940008672037
CCCCS(=O)(=O)C[C@@H](NC(=O)c1cnccn1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL409875,4.0,4.0,CHEMBL4822,8.397940008672037
CCCCS(=O)(=O)C[C@@H](NC(=O)c1cc(C)[nH]n1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL409947,4.0,4.0,CHEMBL4822,8.397940008672037
CCCCS(=O)(=O)C[C@@H](NC(=O)c1ccncc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL394271,5.0,5.0,CHEMBL4822,8.301029995663981
CCCCS(=O)(=O)C[C@@H](NC(=O)C1CC1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL231669,10.0,10.0,CHEMBL4822,8.0
CCCCS(=O)(=O)C[C@@H](NC(=O)COC)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL398775,22.0,22.0,CHEMBL4822,7.657577319177793
CCCCS(=O)(=O)C[C@@H](NC(C)=O)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL232490,13.0,13.0,CHEMBL4822,7.886056647693163
CCCCS(=O)(=O)C[C@@H](NC(=O)c1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL266567,2.0,2.0,CHEMBL4822,8.698970004336019
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)OC)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL414145,3.0,3.0,CHEMBL4822,8.522878745280337
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)OCc1ccncc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL394270,3.0,3.0,CHEMBL4822,8.522878745280337
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)OCc1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL414776,4.0,4.0,CHEMBL4822,8.397940008672037
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL231863,3.0,3.0,CHEMBL4822,8.522878745280337
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL231862,1.0,1.0,CHEMBL4822,9.0
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1cccc(O)c1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL266566,2.0,2.0,CHEMBL4822,8.698970004336019
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1ccccc1C)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL393140,15.0,15.0,CHEMBL4822,7.823908740944319
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1cccc(Cl)c1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL266565,5.0,5.0,CHEMBL4822,8.301029995663981
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1ccc(C(F)(F)F)cc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL234555,53.0,53.0,CHEMBL4822,7.275724130399211
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1ccc(OC)cc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL231861,2.0,2.0,CHEMBL4822,8.698970004336019
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1ccc(C)cc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,CHEMBL412852,4.0,4.0,CHEMBL4822,8.397940008672037
NC(N)=NC(=O)Cc1c(-c2ccccc2)csc1-c1ccccc1,CHEMBL236850,8300.0,8.3,CHEMBL4822,5.080921907623926
CCC(CC)NC(=O)c1ccc(-c2scc(-c3ccccc3Cl)c2CC(=O)/N=C(/N)NCCCO)cc1,CHEMBL237494,930.0,0.93,CHEMBL4822,6.031517051446065
CCCCNC(=O)c1ccc(-c2scc(-c3ccccc3Cl)c2CC(=O)/N=C(/N)NCCCO)cc1,CHEMBL391109,280.0,0.28,CHEMBL4822,6.552841968657781
N/C(=N/C(=O)Cc1c(-c2ccccc2Cl)csc1-c1ccc(C(=O)NCC2CC2)cc1)NCCCO,CHEMBL237493,140.0,0.14,CHEMBL4822,6.853871964321762
CCCNC(=O)c1ccc(-c2scc(-c3ccccc3Cl)c2CC(=O)/N=C(/N)NCCCO)cc1,CHEMBL237284,260.0,0.26,CHEMBL4822,6.585026652029182
N/C(=N/C(=O)Cc1c(-c2ccccc2Cl)csc1-c1ccc(C(=O)NCC(F)(F)F)cc1)NCCCO,CHEMBL237283,200.0,0.2,CHEMBL4822,6.698970004336019
CCCOc1ccc(-c2scc(-c3ccccc3Cl)c2CC(=O)/N=C(/N)NCCCO)c(C)c1,CHEMBL391108,1550.0,1.55,CHEMBL4822,5.809668301829708
CCCOc1ccc(-c2scc(-c3ccccc3Cl)c2CC(=O)/N=C(/N)NCCCO)cc1C,CHEMBL237282,1540.0,1.54,CHEMBL4822,5.812479279163537
CCCOc1ccc(-c2scc(-c3ccccc3Cl)c2CC(=O)/N=C(/N)NCCCO)cc1,CHEMBL237063,150.0,0.15,CHEMBL4822,6.823908740944319
CCCOc1ccc(-c2csc(-c3ccccc3Cl)c2CC(=O)NC(=N)N)cc1,CHEMBL391087,590.0,0.59,CHEMBL4822,6.229147988357855
CCCOc1ccc(-c2scc(-c3ccccc3Cl)c2CC(=O)N=C(N)N)cc1,CHEMBL237062,630.0,0.63,CHEMBL4822,6.200659450546418
CCCOc1ccc(-c2csc(-c3ccccc3)c2CC(=O)N=C(N)N)cc1,CHEMBL237061,1890.0,1.89,CHEMBL4822,5.723538195826756
CCCOc1ccc(-c2scc(-c3ccccc3)c2CC(=O)N=C(N)N)cc1,CHEMBL236852,680.0,0.68,CHEMBL4822,6.167491087293763
NC(N)=NC(=O)Cc1c(-c2ccccc2Cl)csc1-c1ccc(OCCc2cn[nH]c2)cc1,CHEMBL393559,6900.0,6.9,CHEMBL4822,5.161150909262744
CC(=O)c1ccc(Oc2ccc(-c3scc(-c4ccccc4Cl)c3CC(=O)N=C(N)N)cc2)cc1,CHEMBL236851,750.0,0.75,CHEMBL4822,6.1249387366083
CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CHEMBL400438,2.0,2.0,CHEMBL4822,8.698970004336019
C[C@@H](NC(c1cc(-c2nnc([C@](C)(N)Cc3ccc(F)cc3)o2)cc(N(C)S(C)(=O)=O)c1)C(F)(F)F)c1ccc(F)cc1,CHEMBL238409,15000.0,15000.0,CHEMBL4822,4.823908740944319
CN(c1cc2cc(c1)C(C(F)(F)F)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CHEMBL392564,3700.0,3700.0,CHEMBL4822,5.431798275933005
CN(c1cc2cc(n1)CCCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CHEMBL399595,15000.0,15000.0,CHEMBL4822,4.823908740944319
CN(c1cc2cc(n1)CCC(c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CHEMBL235854,7000.0,7000.0,CHEMBL4822,5.154901959985743
CC1CCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc(nc(N(C)S(C)(=O)=O)c2)CC1,CHEMBL235853,1800.0,1800.0,CHEMBL4822,5.7447274948966935
CC1CCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc(cc(N(C)S(C)(=O)=O)c2)CC1,CHEMBL394225,1700.0,1700.0,CHEMBL4822,5.769551078621726
CN(c1cc2cc(n1)N(CC1CC1)CCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CHEMBL394224,6000.0,6000.0,CHEMBL4822,5.221848749616356
CC(C)N1CCCCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc1nc(N(C)S(C)(=O)=O)c2,CHEMBL442238,22000.0,22000.0,CHEMBL4822,4.657577319177793
CN(c1cc2cc(n1)N(Cc1ccccc1)CCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CHEMBL235645,13000.0,13000.0,CHEMBL4822,4.886056647693163
CN(c1cc2cc(n1)NCCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CHEMBL392361,400.0,400.0,CHEMBL4822,6.3979400086720375
C[C@H](NC(=O)OC[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(S(C)(=O)=O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CHEMBL235820,30000.0,30.0,CHEMBL4822,4.522878745280337
COc1cccc(-c2cccc(C3(C)CC(=O)N(C)C(N)=N3)c2)c1,CHEMBL392662,670.0,0.67,CHEMBL4822,6.173925197299173
CN1C(=O)CC(C)(c2ccc(Cl)c(Cl)c2)N=C1N,CHEMBL239425,7500.0,7.5,CHEMBL4822,5.1249387366083
CC1(c2ccc(Cl)c(Cl)c2)CC(=O)NC(N)=N1,CHEMBL397162,79000.0,79.0,CHEMBL4822,4.102372908709558
COc1cccc(-c2cccc(CCc3cc(=O)n(C)c(N)n3)c2)c1,CHEMBL235754,5700.0,5.7,CHEMBL4822,5.2441251443275085
Cn1c(N)nc(CCc2cccc(-c3ccc[nH]3)c2)cc1=O,CHEMBL396830,51000.0,51.0,CHEMBL4822,4.292429823902063
Cn1c(N)nc(CCc2cccc(-c3cccnc3)c2)cc1=O,CHEMBL235753,24000.0,24.0,CHEMBL4822,4.619788758288394
C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,CHEMBL109480,1270.0,1.27,CHEMBL3880,5.896196279044043
C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,CHEMBL414883,150.0,0.15,CHEMBL3880,6.823908740944319
CCc1cc(-c2[nH]nc(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O,CHEMBL399530,280.0,0.28,CHEMBL3880,6.552841968657781
Cc1n[nH]c(-c2ccc(O)cc2O)c1-c1ccc2c(c1)OCCO2,CHEMBL188965,4730.0,4.73,CHEMBL3880,5.325138859262188
Cc1[nH]nc(-c2cc(Cl)c(O)cc2O)c1-c1ccc2c(c1)OCCO2,CHEMBL191074,210.0,0.21,CHEMBL3880,6.6777807052660805
COc1ccc(-c2c(-c3ccc(O)cc3O)n[nH]c2C)cc1,CHEMBL192894,4400.0,4.4,CHEMBL3880,5.356547323513812
COc1ccc(-c2c(C)n[nH]c2-c2cc(Br)c(O)cc2O)cc1,CHEMBL364968,62.0,0.062,CHEMBL3880,7.2076083105017466
COc1ccc(-c2c(C)n[nH]c2-c2cc(Cl)c(O)cc2O)cc1,CHEMBL371380,150.0,0.15,CHEMBL3880,6.823908740944319
COc1ccc(-c2c(-c3cc(Cl)c(O)cc3O)n[nH]c2C(=O)O)cc1,CHEMBL426446,510.0,0.51,CHEMBL3880,6.292429823902063
COc1ccc(-c2c(-c3cc(Cl)c(O)cc3O)n[nH]c2C(N)=O)cc1,CHEMBL366215,53.0,0.053,CHEMBL3880,7.275724130399211
CNC(=O)c1[nH]nc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,CHEMBL424811,39.0,0.039,CHEMBL3880,7.4089353929735005
CCNC(=O)c1[nH]nc(-c2cc(Br)c(O)cc2O)c1-c1ccc(OC)cc1,CHEMBL190182,70.0,0.07,CHEMBL3880,7.154901959985743
CCNC(=O)c1n[nH]c(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,CHEMBL365617,25.0,0.025,CHEMBL3880,7.6020599913279625
COc1ccc(-c2c(-c3cc(Cl)c(O)cc3O)n[nH]c2C(=O)NC(C)C)cc1,CHEMBL365700,120.0,0.12,CHEMBL3880,6.920818753952375
Oc1ccc2c(-c3cc(Br)c(O)cc3O)noc2c1,CHEMBL361078,190.0,0.19,CHEMBL3880,6.721246399047171
COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,CHEMBL278315,20.0,0.02,CHEMBL3880,7.698970004336019
COc1cc(OC)c(-c2noc3ccc(NCCN4CCOCC4)cc23)cc1Cl,CHEMBL254876,20000.0,20.0,CHEMBL3880,4.698970004336019
Oc1cc(O)c(-c2noc3ccc(NCCN4CCOCC4)cc23)cc1Br,CHEMBL254875,40.0,0.04,CHEMBL3880,7.3979400086720375
CN1CCN(c2ccc3onc(-c4cc(Cl)c(O)cc4O)c3c2)CC1,CHEMBL402712,800.0,0.8,CHEMBL3880,6.096910013008056
COc1ccc2c(-c3cc(Cl)c(OC)cc3OC)noc2c1,CHEMBL254874,20000.0,20.0,CHEMBL3880,4.698970004336019
Oc1ccc2c(-c3cc(Cl)c(O)cc3O)noc2c1,CHEMBL362307,60.0,0.06,CHEMBL3880,7.221848749616356
Oc1ccc(-c2noc3cc(O)ccc23)c(O)c1,CHEMBL360410,15200.0,15.2,CHEMBL3880,4.818156412055227
CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,CHEMBL252164,7.8,7.8,CHEMBL3880,8.10790539730952
C#CCCCn1c(Sc2cc3c(cc2Br)OCO3)nc2c(N)ncnc21,CHEMBL365159,300.0,0.3,CHEMBL3880,6.522878745280337
C#CCCCCn1c(Sc2cc3c(cc2Br)OCO3)nc2c(N)ncnc21,CHEMBL1213891,1400.0,1.4,CHEMBL3880,5.853871964321762
Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCCc1cn(CCOCCOCCOCCOCCOCCn2cc(CCCn3c(Sc4cc5c(cc4Br)OCO5)nc4c(N)ncnc43)nn2)nn1,CHEMBL1213892,650.0,0.65,CHEMBL3880,6.187086643357144
Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCCCc1cn(CCOCCOCCOCCOCCOCCn2cc(CCCCn3c(Sc4cc5c(cc4Br)OCO5)nc4c(N)ncnc43)nn2)nn1,CHEMBL1213893,5100.0,5.1,CHEMBL3880,5.292429823902063
Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCCc1cn(CCOCCOCCOCCOCCOCCOCCn2cc(CCCn3c(Sc4cc5c(cc4Br)OCO5)nc4c(N)ncnc43)nn2)nn1,CHEMBL1213894,790.0,0.79,CHEMBL3880,6.102372908709558
Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCCCc1cn(CCOCCOCCOCCOCCOCCOCCn2cc(CCCCn3c(Sc4cc5c(cc4Br)OCO5)nc4c(N)ncnc43)nn2)nn1,CHEMBL1213895,3400.0,3.4,CHEMBL3880,5.468521082957745
Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCCc1cn(CCOCCOCCOCCOCCOCCOCCOCCn2cc(CCCn3c(Sc4cc5c(cc4Br)OCO5)nc4c(N)ncnc43)nn2)nn1,CHEMBL1213896,1100.0,1.1,CHEMBL3880,5.958607314841775
Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCCCc1cn(CCOCCOCCOCCOCCOCCOCCOCCn2cc(CCCCn3c(Sc4cc5c(cc4Br)OCO5)nc4c(N)ncnc43)nn2)nn1,CHEMBL1213897,3100.0,3.1,CHEMBL3880,5.508638306165727
Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCCc1cn(CCCO)nn1,CHEMBL1213898,490.0,0.49,CHEMBL3880,6.309803919971486
Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCCCc1cn(CCCO)nn1,CHEMBL1213899,510.0,0.51,CHEMBL3880,6.292429823902063
CCCCn1c(NC(=O)c2ccccc2Cl)c(C#N)c2nc3ccccc3nc21,CHEMBL1575869,6149.0,6.149,CHEMBL3880,5.2111955069553515
O=C1c2cc(F)ccc2-n2c1nc1ccccc1c2=O,CHEMBL1098875,433.36,0.43336,CHEMBL3880,6.363151177420853
O=C(CN1C(=O)c2ccccc2S1(=O)=O)c1ccccc1Cl,CHEMBL1321622,4203.0,4.203,CHEMBL3880,5.376440609994563
CNC(=S)N/N=C/c1ccc(-c2ccc(C(=O)O)cc2)o1,CHEMBL1985165,8052.0,8.052,CHEMBL3880,5.094096233783383
COc1ccc(-c2cc3c(=O)n(CC(=O)NCCCN4CCC(Cc5ccccc5)CC4)ncn3n2)cc1,CHEMBL1389427,6823.0,6.823,CHEMBL3880,5.166024628720094
Cc1ccc(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)cc1,CHEMBL1428735,4640.0,4.64,CHEMBL3880,5.333482019445119
Cc1nc(NC(=O)/C=C/c2ccccc2)sc1C(=O)Nc1ccccc1Cl,CHEMBL1581153,2910.0,2.91,CHEMBL3880,5.536107011014093
Cc1ccc2oc(=O)c(/C=C(\O)c3ccco3)nc2c1,CHEMBL1359004,5130.0,5.13,CHEMBL3880,5.289882634888183
COC(=O)c1ccc(N/C=C/C(=O)c2ccccc2)cc1,CHEMBL1566781,3733.0,3.733,CHEMBL3880,5.4279420100736955
Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CN(C)C1CCOC1,CHEMBL1535899,235.15,0.23515,CHEMBL3880,6.628655016917902
Cc1ccccc1NC1=C/C(=N\S(=O)(=O)c2ccc(C(=O)O)cc2)c2ccccc2C1=O,CHEMBL1999630,521.6,0.5216,CHEMBL3880,6.2826624172761365
CC1=NN(c2ccccc2)C(=O)/C1=C\N(O)c1ccccc1,CHEMBL1363786,2785.0,2.785,CHEMBL3880,5.555174800490252
COC(=O)C[C@]1(C(=O)OC)CN(C#N)N(c2ccc(Cl)cc2)C12c1ccccc1-c1ccccc12,CHEMBL1301125,3752.0,3.752,CHEMBL3880,5.425737170292973
Cc1c(-c2nc(-c3ccc(C(C)(C)C)cc3)no2)n(C)oc1=O,CHEMBL1326315,3.0,0.003,CHEMBL3880,8.522878745280337
COc1cc(/C=N/Nc2ccc(Cl)c(C(=O)O)c2)ccc1OC(=O)c1ccccc1F,CHEMBL3194804,1058.0,1.058,CHEMBL3880,5.975514332300833
C#CCn1cc(/C=C2\NC(=O)NC2=O)c2ccccc21,CHEMBL1506658,1314.0,1.314,CHEMBL3880,5.881404634776238
COCC(C)n1c(C)cc(C(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c1C,CHEMBL1386460,11403.0,11.403,CHEMBL3880,4.942980875677233
Cc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)cc1,CHEMBL1982305,524.08,0.52408,CHEMBL3880,6.2806024135761165
COC(=O)c1ccc(NC(=O)c2ccc(C)cc2)o1,CHEMBL1457822,60000.0,60.0,CHEMBL3880,4.221848749616356
COC(=O)c1ccccc1NC1=C/C(=N\S(=O)(=O)c2ccc(C(=O)O)cc2)c2ccccc2C1=O,CHEMBL3197637,1261.0,1.261,CHEMBL3880,5.899284913426919
COC(=O)c1ccc(COc2ccc3c(c2)CCC3)o1,CHEMBL1346027,7000.0,7.0,CHEMBL3880,5.154901959985743
Nc1cc(-c2ccccc2)ccc1O,CHEMBL574583,3390.0,3.39,CHEMBL3880,5.4698003017969175
O=C(CSc1ncccc1C(=O)O)c1ccc2ccccc2c1,CHEMBL1546535,390.94,0.39094,CHEMBL3880,6.407889891372492
