canonical_smiles,molecule_chembl_id,standard_value,value,target_chembl_id,pIC50,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,RingCount,BertzCT,Chi0v,Chi1v,Chi2v,Chi3v,Kappa1,Kappa2,Kappa3,MaxEStateIndex,MinEStateIndex,qed,LabuteASA,fr_NH0,fr_NH1,fr_NH2,fr_C_O,fr_COO,fr_N_O,UMAP1,UMAP2,UMAP3_1,UMAP3_2,UMAP3_3,cluster_label
CC(C)(O)c1cccc(Nc2cc(-n3ccc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)c1,CHEMBL4110722,1.6,1.6,CHEMBL3778,8.795880017344075,516.5770000000002,4.101980000000002,4,8,136.09,8,4,4,1528.356914263657,21.527454078745272,11.988089585154151,10.118502348856858,6.092955800622616,26.72511393750629,10.203257237787746,5.799636926949712,14.291752516830078,-1.6720616085330535,0.276768421476912,219.14293413287575,4,2,0,1,0,0,27.364408,-14.07394,-11.427826,8.551829,2.4291086,30
CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1ccc(C(N)=O)cc1,CHEMBL4109312,1.8,1.8,CHEMBL3778,8.744727494896694,501.5220000000003,2.9734800000000003,4,8,158.95,8,4,4,1518.1980139812672,20.065839042898805,11.25728206723092,8.920281800899092,5.693352982793096,25.278225935261556,10.041946788253536,5.547350036327754,14.224582823271149,-1.6832866390063368,0.2887686591027625,211.12022894894295,4,2,1,2,0,0,27.37526,-14.084782,-11.380167,8.504623,2.3792596,30
CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1N[C@H]1CC[C@@](C)(O)CC1,CHEMBL4114114,1.3,1.3,CHEMBL3778,8.886056647693163,494.5710000000004,3.236480000000002,4,8,136.09,7,3,4,1297.2323082866928,20.62383039592258,11.979000876817318,10.269233368097408,6.667313665733521,25.540154591082626,9.835568684591978,5.636519194455547,14.234207759794256,-1.6377016580178003,0.3958343209534317,208.5397772308689,4,2,0,1,0,0,27.155285,-13.864746,-11.390418,8.515331,2.3551652,30
CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1N[C@H]1CC[C@](C)(O)CC1,CHEMBL4114551,3.6,3.6,CHEMBL3778,8.443697499232712,494.5710000000004,3.236480000000002,4,8,136.09,7,3,4,1297.2323082866928,20.62383039592258,11.979000876817318,10.269233368097408,6.667313665733521,25.540154591082626,9.835568684591978,5.636519194455547,14.234207759794256,-1.6377016580178003,0.3958343209534317,208.5397772308689,4,2,0,1,0,0,27.217688,-13.927128,-11.268892,8.393796,2.2465386,30
CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NCCNS(C)(=O)=O,CHEMBL3946114,4.1,4.1,CHEMBL3778,8.387216143280265,441.5170000000002,1.3914799999999992,3,8,141.79999999999998,8,3,3,1259.504366941781,18.194009571483488,11.43841383996833,9.076904254987827,4.984034119955266,22.20095348273466,9.112813418969033,5.561941904783889,12.634119284251511,-3.3164453067551025,0.4484758190185374,179.9125908667234,4,3,0,1,0,0,27.297585,-14.007076,-11.275204,8.39749,2.268828,30
CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1ccc2ncsc2c1,CHEMBL4109550,1.7,1.7,CHEMBL3778,8.769551078621726,515.5740000000003,4.484280000000003,3,9,128.75,7,5,5,1665.3429648490128,20.75219895013686,12.232434358450323,9.8998916517588,6.646947565186466,24.301304906088568,9.57150768593758,4.9749973046597065,14.272264926429026,-1.6486647612725709,0.2913748969426621,214.79554982058312,5,2,0,1,0,0,27.352806,-14.062347,-11.415148,8.536686,2.4244854,30
CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NCC1(F)CCC1,CHEMBL4106742,1.5,1.5,CHEMBL3778,8.823908740944319,468.5080000000003,3.435080000000002,3,7,115.86,8,3,4,1256.5621531190072,18.977231004242228,11.046311381235965,9.211679405653522,6.090225142197955,23.57391185789479,8.987246859739601,4.843521501098782,14.66590360333135,-1.6668575370947647,0.4665166585498925,195.18119465280597,4,2,0,1,0,0,27.305098,-14.014592,-11.384405,8.508738,2.3727844,30
CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1cccc(C#N)c1,CHEMBL4107134,1.7,1.7,CHEMBL3778,8.769551078621726,483.5070000000002,3.746260000000002,3,8,139.65,7,4,4,1526.0606520027557,19.527454078745272,10.988089585154151,8.671288753356901,5.515605531432991,24.32855237508977,9.822741699218753,5.142123724489797,14.212066044114758,-1.673132927786192,0.3636818483978628,206.01139583335524,5,2,0,1,0,0,27.329645,-14.039194,-11.431021,8.554859,2.4334667,30
CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1ccc(-n2cccn2)cc1,CHEMBL4106842,1.7,1.7,CHEMBL3778,8.769551078621726,524.5600000000003,4.060280000000002,3,9,133.68,8,5,5,1665.0345870240517,21.206718481814107,12.121154031315143,9.476186825219589,6.160184189433629,25.56459043244494,10.352751963155251,5.460424394376644,14.306556014914667,-1.6569012163297054,0.2787133629758969,222.9182017005148,6,2,0,1,0,0,27.340776,-14.050299,-11.403282,8.527421,2.4021006,30
CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccsc1)Oc1ccc(F)cc1-3,CHEMBL134277,100.0,100.0,CHEMBL2034,7.0,389.4950000000001,7.052100000000005,1,3,21.26,1,3,5,1155.5983034453875,16.78446032676094,10.225545704479329,8.672570118651128,5.874372158560209,17.26216014640074,6.076810802308645,2.7599749163016103,14.015841507912214,-0.2612896038044845,0.4812556302484587,167.54356616182358,0,1,0,0,0,0,19.436289,-1.619226,4.0289702,-7.1586094,4.219551,34
CCc1ccccc1/C=C1\Oc2ccc(F)cc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,CHEMBL415524,77.0,77.0,CHEMBL2034,7.113509274827518,411.52000000000015,7.553000000000006,1,2,21.26,2,3,5,1265.9992474795054,18.34417250574553,10.788658980552722,8.888220592937277,6.054554372819974,19.622713534516684,7.123385255916348,3.3440263707874704,14.154849772375025,-0.2626840193403144,0.4698571463244638,182.6330871202053,0,1,0,0,0,0,19.447863,-1.6292393,4.036264,-7.148837,4.2268,34
CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccccc1N(C)C)Oc1ccc(F)cc1-3,CHEMBL336353,320.0,320.0,CHEMBL2034,6.494850021680094,426.5350000000002,7.056600000000007,1,3,24.5,2,3,5,1300.7796800234617,19.084279320058936,10.846032797522795,9.289096396563911,6.037118988482432,20.376998277247043,7.265377849642884,3.3617411251131557,14.192384207636731,-0.2704388402769533,0.47481219696609,188.3929207904087,1,1,0,0,0,0,19.447098,-1.6234944,4.0356355,-7.14921,4.2261434,34
CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccccc1)Oc1c(F)cccc1-3,CHEMBL413309,250.0,250.0,CHEMBL2034,6.6020599913279625,383.4660000000001,6.990600000000006,1,2,21.26,1,3,5,1188.8302459489198,16.714415993748602,9.81731520624994,8.222576054304744,5.446775225423528,17.7471685938879,6.345853818455254,2.939937901457767,14.618953095165216,-0.3505974689258415,0.4888061940217769,169.9032028914121,0,1,0,0,0,0,19.430805,-1.6128345,4.036475,-7.1495705,4.2271852,34
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL717,10.0,10.0,CHEMBL2034,8.0,386.53200000000027,4.655200000000004,0,4,60.440000000000005,2,0,4,766.5668378003054,17.969491976109417,11.005220059218564,10.46871194968266,9.285030716961565,19.8486678347806,6.272007655173047,2.4498417061726503,12.791282206057865,-0.961051534811456,0.6479725905950843,168.01810354228854,0,0,0,3,0,0,15.293073,1.8554429,9.594699,-4.4893727,9.580849,1
CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccccc1C)Oc1c(F)cccc1-3,CHEMBL337856,297.0,297.0,CHEMBL2034,6.527243550682788,397.49300000000017,7.299020000000006,1,2,21.26,1,3,5,1249.7130595459057,17.637065724558976,10.233981872916608,8.668480467728566,5.824499564627786,18.683025263730176,6.595405091226925,2.931106311054007,14.698235502572624,-0.3490030811707398,0.4650776617607614,176.26814500580872,0,1,0,0,0,0,19.449131,-1.6261944,4.0233817,-7.1534405,4.213822,34
COc1ccccc1/C=C1\Oc2ccc(F)cc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,CHEMBL335996,90.0,90.0,CHEMBL2034,7.045757490560675,413.4920000000001,6.9992000000000045,1,3,30.49,2,3,5,1270.2232227387046,18.04531401502284,10.340371244468695,8.577803709861088,5.7574839716171775,19.43448587580548,7.016620863996449,3.284182497438036,14.138320846755189,-0.2826840193403144,0.490609786724746,181.3816902353156,0,1,0,0,0,0,19.449316,-1.6296289,4.0272646,-7.147803,4.2178683,34
CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccncc1C)Oc1ccc(F)cc1-3,CHEMBL130141,245.0,245.0,CHEMBL2034,6.610833915635467,398.48100000000017,6.694020000000005,1,3,34.150000000000006,1,3,5,1253.8835894326508,17.506929050869314,10.077729921600556,8.56811649215738,5.682245519674955,18.61738647528728,6.559000152415791,2.998235355904906,14.102106429858956,-0.2731936612135923,0.4955199136381534,175.48779298675518,1,1,0,0,0,0,19.457947,-1.6380031,4.0311112,-7.1500626,4.221563,34
CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccco1)Oc1ccc(F)cc1-3,CHEMBL336169,109.0,109.0,CHEMBL2034,6.962573502059376,373.4270000000001,6.583600000000005,1,3,34.400000000000006,1,3,5,1153.5983034453875,15.967963745833217,9.2958167464722,7.851273057607902,5.148498496110259,16.871291952185384,5.862653230541658,2.642597692352522,13.999464097443894,-0.2814747889896698,0.5228130266904407,162.69753215548891,0,1,0,0,0,0,19.449867,-1.6310928,4.038911,-7.146018,4.229538,34
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL103,1000.0,1000.0,CHEMBL2034,6.0,314.46900000000005,4.723500000000005,0,2,34.14,1,0,4,588.6489897976311,14.86010217636824,9.604172488927956,9.253951929052128,8.452747118529096,15.598585502468657,5.036596433775879,2.056976312427387,12.14671816284799,0.2451030250062991,0.7013194281770768,139.6482098695481,0,0,0,2,0,0,15.1894045,1.6791875,9.459818,-4.592241,9.578674,1
CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccccc1)Oc1ccc(F)cc1-3,CHEMBL134602,2050.0,2050.0,CHEMBL2034,5.688246138944246,383.4660000000001,6.990600000000006,1,2,21.26,1,3,5,1188.8302459489198,16.714415993748602,9.811332142106233,8.246537082986423,5.429295718918942,17.7471685938879,6.345853818455254,3.0315620922235618,14.056130764110565,-0.2657110914077902,0.4888061940217769,169.9032028914121,0,1,0,0,0,0,19.430191,-1.6163194,4.043799,-7.143646,4.234473,34
CSc1ccccc1/C=C1\Oc2ccc(F)cc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,CHEMBL422444,860.0,860.0,CHEMBL2034,6.0655015487564325,429.5600000000002,7.712500000000007,1,3,21.26,2,3,5,1272.2232227387046,18.86181059595057,11.565116115860285,9.425878405952398,6.569095401128092,19.9524469676783,7.311602191590376,3.4499733678735938,14.152094951438386,-0.2660173526736475,0.4215281148911338,186.391255031174,0,1,0,0,0,0,19.456177,-1.6369829,4.0332994,-7.1500893,4.223858,34
CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ncccc1C)Oc1ccc(F)cc1-3,CHEMBL132363,188.0,188.0,CHEMBL2034,6.72584215073632,398.48100000000017,6.694020000000005,1,3,34.150000000000006,1,3,5,1253.8835894326508,17.506929050869314,10.087796028341891,8.541393993171765,5.649711351252538,18.61738647528728,6.559000152415791,2.998235355904906,14.0990508743034,-0.2772748774160207,0.4955199136381534,175.4877929867552,1,1,0,0,0,0,19.454628,-1.6369654,4.0356364,-7.1497865,4.2262044,34
CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccccc1C)Oc1ccc(F)cc1-3,CHEMBL336736,650.0,650.0,CHEMBL2034,6.187086643357144,397.49300000000017,7.299020000000006,1,2,21.26,1,3,5,1249.7130595459057,17.63706572455898,10.2279988087729,8.692441496410243,5.807020058123199,18.683025263730176,6.595405091226925,3.018375814976186,14.1090508743034,-0.264929198403675,0.4650776617607614,176.26814500580872,0,1,0,0,0,0,19.425499,-1.6065028,4.012753,-7.157537,4.2033205,34
CC1=CC(C)(C)Nc2ccc(-c3csc(C#N)c3)cc21,CHEMBL335992,2600.0,2600.0,CHEMBL2034,5.585026652029182,280.396,4.894180000000004,1,3,35.82,1,2,3,744.5907639846104,12.636060082029305,7.474495559318973,6.657067801117505,4.356436151302495,12.957405732376053,4.501629732671122,2.233621109616056,8.93088312998396,-0.0050011120533308,0.8065745220375611,122.93046307611203,1,1,0,0,0,0,15.288338,1.0823132,9.514965,-4.3036385,9.148653,1
CN(C)c1ccc([C@H]2C[C@]3(C)[C@@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,CHEMBL1908373,27.0,27.0,CHEMBL2034,7.568636235841013,449.6350000000003,5.155700000000006,2,4,60.77,5,1,5,990.624283710614,20.43975904234622,12.844809258648004,11.379001517399104,9.616838996181777,22.86116515354686,8.390041045723919,3.610697167755991,12.192824115676782,-0.7112425070336774,0.6521797320674588,197.93236434677263,1,0,0,1,0,0,15.369617,1.0235837,9.216735,-4.4594254,9.443723,1
CC1(C)OC(S)=Nc2ccc(-c3csc(C#N)c3)cc21,CHEMBL282650,1316.0,1316.0,CHEMBL2034,5.880744110722064,300.4080000000001,4.469380000000003,1,4,45.38,1,2,3,753.4742733517384,12.755812485303371,7.423427569343105,6.343919178132905,4.276849606387955,13.22407969986285,4.6534853245558425,2.214581445319934,8.916318204636205,-0.4600628700554294,0.7897554676603313,126.50425407466372,2,0,0,0,0,0,15.235797,1.1232673,9.349427,-4.417502,9.264009,1
C[C@@H]1c2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C,CHEMBL162569,2500.0,2500.0,CHEMBL2034,5.6020599913279625,282.26500000000004,3.876700000000002,2,3,45.150000000000006,0,2,3,696.8589862331706,10.915071955975726,6.285202051234867,5.204069512135933,3.8955983124261166,13.024040914130824,4.006179842182168,1.8651007668440325,13.068975103930462,-4.520045941987908,0.770493436688311,112.99229719521524,1,1,0,0,0,0,15.942432,1.6480111,9.385118,-4.8593698,10.014486,1
C[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N1,CHEMBL351465,10000.0,10000.0,CHEMBL2034,5.0,268.23799999999994,3.315700000000001,2,3,45.150000000000006,0,2,3,666.9664082359701,10.044828467972648,5.847644995174232,4.801787565033341,3.253540902772905,12.074344256585295,3.755941247114546,1.9660944190573373,12.971823743386242,-4.509369449168558,0.7700705449880075,106.62735508081865,1,1,0,0,0,0,15.989092,1.6486515,9.34925,-4.834425,10.107907,1
CC1=CC(C)(C)Nc2ccc(-c3ccc(C#N)s3)cc21,CHEMBL132193,3200.0,3200.0,CHEMBL2034,5.494850021680094,280.396,4.894180000000003,1,3,35.82,1,2,3,744.5907639846104,12.636060082029305,7.424419412566739,6.79387837829188,4.518284801852986,12.957405732376053,4.501629732671122,2.233621109616056,8.93088312998396,-0.0044545585553883,0.8065745220375611,122.93046307611203,1,1,0,0,0,0,15.369692,1.2397707,9.882182,-4.012999,9.177354,1
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCCC4OC(C(=O)O)C(O)C(O)C4O)cc3)C[C@@]21C,CHEMBL78124,16.7,16.7,CHEMBL2034,7.777283528852417,633.7820000000003,3.491600000000001,5,8,147.76000000000002,7,1,6,1488.4227680279114,26.984647755721944,16.748031163961212,14.33003756620468,11.892361123645475,32.921875,12.551466666666666,5.521420755828634,12.355179663839172,-1.6867736518978271,0.2848054160729754,270.5030640864142,1,0,0,2,1,0,15.272919,0.8648538,9.3127985,-4.1681747,9.244604,1
CC1(C)Nc2ccc(-c3csc(C#N)c3)cc2C(C)(C)C1=O,CHEMBL131681,900.0,900.0,CHEMBL2034,6.045757490560675,310.4220000000001,4.337580000000004,1,4,52.89,1,2,3,808.7349160234197,13.966958103303542,8.101269435361276,7.687153840672778,5.153231695508068,14.802181485182595,4.688480889475508,2.1323083351860728,12.72609326099586,-0.56113537131259,0.8522639288087278,134.14653032273665,1,1,0,1,0,0,15.361619,1.470372,9.549715,-4.379261,9.439266,1
Oc1cc(C(F)(F)F)c2cc3c(cc2n1)N[C@@H]1CCCC[C@H]31,CHEMBL350932,5800.0,5800.0,CHEMBL2034,5.236572006437063,308.30300000000017,4.4109000000000025,2,3,45.150000000000006,0,2,4,757.1198210221737,11.74349908072192,7.446998093783342,6.124162437910709,4.778190805381851,13.667039819565352,4.506581785481936,2.005362962480336,13.22820735701688,-4.509022030108341,0.7574442671195409,124.71635027047924,1,1,0,0,0,0,15.725569,1.5815974,9.300379,-4.812738,9.948153,1
Cc1cc(C#N)sc1-c1ccc2c(c1)C(C)(C)C(=O)C(C)(C)N2,CHEMBL132889,35.0,35.0,CHEMBL2034,7.455931955649724,324.44900000000007,4.646000000000004,1,4,52.89,1,2,3,852.7399465787158,14.889607834113914,8.467859955275712,8.25127661366066,5.756402896537434,15.763447845860432,4.938560964486308,2.361301669412065,12.793576542888864,-0.5646397437405735,0.8307179956829208,140.51147243713325,1,1,0,1,0,0,15.182325,1.590954,9.714505,-4.3352346,9.408452,1
CN1c2cc3c(cc2[C@H]2CCCC[C@H]21)c(C(F)(F)F)cc(=O)n3C,CHEMBL161892,10000.0,10000.0,CHEMBL2034,5.0,336.357,4.033300000000003,0,3,25.24,0,2,4,884.4335876700023,13.65174737118578,8.265073185167536,6.950402225613293,5.706723380047244,15.542043755882585,5.006907244114666,2.079154143223308,13.432542910682791,-4.53137003180902,0.7255678240128137,137.2334658203109,2,0,0,0,0,0,15.395912,1.5209606,9.233195,-4.8675504,9.555561,1
CC1(C)CCC[C@]2(C)c3cc4c(C(F)(F)F)cc(O)nc4cc3N[C@H]12,CHEMBL423620,1400.0,1400.0,CHEMBL2034,5.853871964321762,350.384,5.221100000000004,2,3,45.150000000000006,0,2,4,875.0787414448957,14.459042030345744,8.542950095303642,8.277666797387297,6.0908343751899885,16.486382212937364,4.800337323793698,2.2944676405994424,13.446744457042076,-4.536625606261024,0.6845023481358526,143.81117661366906,1,1,0,0,0,0,16.280878,1.4223194,9.104713,-4.8636785,10.053292,1
Cc1cc(C#N)sc1-c1ccc2c(c1)C(C)CC(C)(C)N2,CHEMBL134260,113.0,113.0,CHEMBL2034,6.94692155651658,296.439,5.292900000000004,1,3,35.82,1,2,3,734.1619804236936,13.765816594026225,8.141562894885357,7.702874327101121,5.353048863585896,14.16008692625173,4.890282356371693,2.5627570851566346,9.064442800765852,0.1535315525557228,0.7754713694258434,129.98500822269287,1,1,0,0,0,0,15.184869,1.6579597,9.847883,-4.2300525,9.356811,1
CC1=CC(C)(C)Nc2ccc(-c3sc(C#N)cc3C)cc21,CHEMBL131855,780.0,780.0,CHEMBL2034,6.107905397309519,294.42300000000006,5.202600000000004,1,3,35.82,1,2,3,788.0350403783548,13.55870981283968,7.841086079233406,7.221190574105389,4.959607352331861,13.91137524848913,4.749993552561589,2.475480395890393,9.055327574428404,-0.0085054844813143,0.7840510241994202,129.29540519050866,1,1,0,0,0,0,15.258165,1.1471113,9.597975,-4.313501,9.241438,1
Cn1c(=O)cc(C(F)(F)F)c2cc3c(cc21)N[C@@H]1CCCC[C@H]31,CHEMBL163425,3000.0,3000.0,CHEMBL2034,5.522878745280337,322.3300000000001,4.009000000000002,1,3,34.03,0,2,4,853.5080191521034,12.704533775685825,7.874729036765252,6.551414811652372,5.229499576042383,14.60208431635863,4.756752643770321,2.147496547635234,13.35065633660872,-4.529855363441674,0.7950410637287657,130.65855221931895,1,1,0,0,0,0,15.417457,1.5357244,9.221138,-4.849652,9.606107,1
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CHEMBL1276308,1.1,1.1,CHEMBL2034,8.958607314841775,429.6040000000001,5.406500000000006,1,3,40.54,2,1,5,1066.6143469067176,19.87122510328662,12.175028102037896,10.755530844922422,9.03010003887869,21.53125141484778,7.631144053139787,3.1060786587995866,12.169554587724438,-0.9136036181447884,0.6395257442251707,192.137355986436,1,0,0,1,0,0,15.295442,1.3647982,9.235612,-4.4559793,9.593942,1
C[C@]12CCCC[C@H]1Nc1cc3nc(O)cc(C(F)(F)F)c3cc12,CHEMBL351447,2100.0,2100.0,CHEMBL2034,5.6777807052660805,322.33000000000004,4.585000000000004,2,3,45.150000000000006,0,2,4,802.5055533245804,12.666148811532292,7.808969860579419,6.800887282836332,5.392893628551627,14.60208431635863,4.522003870628403,2.071511923688192,13.32365803728899,-4.522013337742505,0.745761324112502,131.0812923848759,1,1,0,0,0,0,15.840275,1.7588375,9.463374,-4.837527,9.999616,1
C[C@H]1CC[C@H]2Nc3cc4c(cc3[C@H]2C1)c(C(F)(F)F)cc(=O)n4C,CHEMBL165803,10000.0,10000.0,CHEMBL2034,5.0,336.357,4.255000000000003,1,3,34.03,0,2,4,884.4335876700023,13.5747772636889,8.268575886882603,7.185182006383879,5.5760158188557485,15.542043755882585,5.006907244114666,2.2275664713507943,13.41271394977744,-4.536510456034266,0.7800677105877624,137.02349433371558,1,1,0,0,0,0,15.468995,1.596522,9.225911,-4.7955146,9.717104,1
CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/Br)Oc1ccc(F)cc1-3,CHEMBL62700,1000.0,1000.0,CHEMBL2034,6.0,386.2640000000001,6.185800000000004,1,2,21.26,0,2,4,927.4763592442048,15.291625659924405,8.745866824016142,7.258462622679898,4.846890591792901,15.45726068611848,5.214170225517998,2.2830682158092115,13.78191605812818,-0.2649862344629206,0.5833679871291364,148.7136562909894,0,1,0,0,0,0,19.414011,-1.6031452,4.0566454,-7.1585035,4.2485847,34
CC1=CC(C)(C)Nc2ccc3c(c21)C(=C1SCCCS1)Oc1ccc(F)cc1-3,CHEMBL65929,146.0,146.0,CHEMBL2034,6.835647144215563,411.5670000000001,6.988700000000005,1,4,21.26,0,2,5,1046.8081187526586,17.821124464953673,11.530093949354114,10.463085389751946,7.83298704700471,18.195878952391165,6.597947650208209,2.9577361456046245,14.058291959396758,-0.24068287037037,0.504051897148348,173.18132392573912,0,1,0,0,0,0,19.456339,-1.643064,4.061256,-7.13165,4.2519174,34
CC(=O)C[C@]1(C(C)=O)CC[C@H]2C3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL292284,10.0,10.0,CHEMBL2034,8.0,384.5600000000003,5.318800000000006,0,3,51.21,3,0,4,763.7546455710816,18.2683504668321,11.304078549941249,11.00895172975268,9.868407004548674,20.04030435703693,6.372964066563975,2.498503931723359,12.916282206057865,-0.4610515348114554,0.6616277925173831,169.2695004271783,0,0,0,3,0,0,15.22945,1.7335984,9.570012,-4.565977,9.580865,1
CC/C(C)=C1\Oc2ccc(F)cc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,CHEMBL62981,324.0,324.0,CHEMBL2034,6.489454989793388,349.44900000000007,6.633500000000004,1,2,21.26,1,2,4,981.9426062514788,15.957421159797397,9.13395844217347,7.790272764770042,5.222679405807439,16.893676945122408,5.732123637453332,2.5381086154906094,13.93663056430102,-0.2479758230452673,0.6233827847089464,153.9409350285379,0,1,0,0,0,0,19.421925,-1.6103666,4.0449758,-7.1470776,4.2355456,34
CC(C)=C/C=C1\Oc2ccc(F)cc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,CHEMBL65690,177.0,177.0,CHEMBL2034,6.752026733638194,361.4600000000001,6.799600000000005,1,2,21.26,1,2,4,1036.5869684654629,16.405014916990098,9.233981872916608,8.102199515689016,4.9000035938368205,17.596202467455196,6.12137442899585,3.075147472025216,13.95368220443978,-0.2599341511295876,0.6029269658448881,159.61627411075025,0,1,0,0,0,0,19.432825,-1.638127,4.036867,-7.15007,4.22759,34
N#Cc1cc(F)cc(-c2ccc3c(c2)C2(CCCCC2)C(S)=N3)c1,CHEMBL28157,35.0,35.0,CHEMBL2034,7.455931955649724,336.435,5.539680000000004,1,2,36.15,1,2,4,888.997241358927,14.113667971579511,8.707814483472497,7.074096455067153,5.761862581629671,15.410174419205758,5.7509992874737,2.352838698161481,13.798591627836984,-0.3860533544693603,0.6819804278560864,146.00487616733218,2,0,0,0,0,0,15.728437,1.303124,9.176943,-4.7028704,9.757923,1
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSCCN=C=S,CHEMBL48439,440.0,4.4e-07,CHEMBL2034,6.356547323513812,493.66600000000034,3.7394000000000034,2,7,86.96,6,0,4,977.4537284614752,20.976790935853217,13.210365367747176,11.904376523737197,10.359442351954156,24.929175241440262,8.48878343103158,3.3192022926753197,17.118598069292407,-1.9583894472088048,0.3330677841690612,203.5495909606987,1,0,0,2,0,0,15.102717,1.0066997,9.489841,-4.39916,9.004124,1
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1c(C(F)(F)F)cccc1C(F)(F)F,CHEMBL52148,770.0,7.7e-07,CHEMBL2034,6.113509274827518,632.5690000000004,5.798000000000007,2,6,100.9,4,1,5,1448.1172104110904,23.98220826174897,14.150941340658344,12.890821434440584,10.861386915178072,32.33685827456438,9.969632553257938,4.317557897262705,17.283329660647652,-5.359039467864279,0.3218238704760076,247.49775215544065,0,0,0,3,0,0,15.159612,1.0950619,9.521202,-4.406464,8.9050665,1
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CBr,CHEMBL300409,130.0,1.3e-07,CHEMBL2034,6.886056647693163,455.3640000000002,3.298300000000002,2,4,74.6,2,0,4,808.3584659629081,18.12983504732092,11.214837710374514,10.28540206577182,9.278302433204976,20.423895860663517,6.081896798176952,2.1215230392009743,16.8991867441421,-1.929682775888133,0.6271818808069421,172.94509946472002,0,0,0,2,0,0,15.089128,0.93670607,9.483786,-4.36374,8.912921,1
C=C1CC[C@@H](Br)C(C)(C)[C@H]1Cc1cc(OC)c(Br)cc1O,CHEMBL51093,10000.0,10000.0,CHEMBL2034,5.0,418.169,5.461700000000005,1,2,29.46,3,1,2,551.9662441664435,15.92121211171638,8.84973585340666,8.317658612232897,6.951779605038995,16.883109962548886,6.330830765134218,3.3140686868400806,10.237392880763416,0.1131766109221465,0.5219757795080732,143.39320638513175,0,0,0,0,0,0,15.999448,1.690644,9.330443,-4.83487,10.069975,1
C=C1C=C(C)CC(C)(C)C1Cc1ccc([N+](=O)[O-])cc1,CHEMBL50023,10000.0,10000.0,CHEMBL2034,5.0,271.36,4.685900000000005,0,2,43.14,3,1,2,567.1577298546789,12.349132135125084,6.887284765682219,6.411230054041972,4.144141666728284,14.50788355582358,5.234339462217027,2.979651950877023,10.677157938295204,-0.3617514251070801,0.5911294429512404,119.71370488246173,1,0,0,0,0,0,15.339217,1.4086887,9.108536,-4.3171086,9.673176,1
