Time (s),N_R,N_P,R Concentration (mol/L),P Concentration (mol/L),k (s^-1)
6.294623405492788,3237,2763,5.375290601129192e-21,4.588176685486549e-21,0.101
6.3002363408619235,3236,2764,5.37363002324809e-21,4.589837263367652e-21,0.101
6.301105754523329,3235,2765,5.3719694453669876e-21,4.591497841248755e-21,0.101
6.301582172781233,3234,2766,5.370308867485885e-21,4.593158419129857e-21,0.101
6.305488582222767,3233,2767,5.368648289604782e-21,4.5948189970109595e-21,0.101
6.307150089081933,3232,2768,5.366987711723679e-21,4.596479574892062e-21,0.101
6.310474169968224,3231,2769,5.365327133842577e-21,4.598140152773165e-21,0.101
6.313517130141008,3230,2770,5.3636665559614745e-21,4.599800730654268e-21,0.101
6.316053118066319,3229,2771,5.362005978080372e-21,4.60146130853537e-21,0.101
6.324527236364444,3228,2772,5.360345400199269e-21,4.6031218864164726e-21,0.101
6.3339400653025715,3227,2773,5.358684822318166e-21,4.604782464297575e-21,0.101
6.3359485525147345,3226,2774,5.357024244437064e-21,4.606443042178678e-21,0.101
6.337180025668609,3225,2775,5.355363666555961e-21,4.608103620059781e-21,0.101
6.337910626836274,3224,2776,5.3537030886748586e-21,4.609764197940883e-21,0.101
6.340424516856718,3223,2777,5.352042510793756e-21,4.611424775821986e-21,0.101
6.347647212031736,3222,2778,5.350381932912653e-21,4.6130853537030884e-21,0.101
6.355868930375331,3221,2779,5.348721355031551e-21,4.614745931584191e-21,0.101
6.358701750860386,3220,2780,5.347060777150448e-21,4.616406509465294e-21,0.101
6.366299391525605,3219,2781,5.3454001992693455e-21,4.618067087346396e-21,0.101
6.371058571545385,3218,2782,5.343739621388243e-21,4.619727665227499e-21,0.101
6.37424529113738,3217,2783,5.34207904350714e-21,4.6213882431086016e-21,0.101
6.379379185832648,3216,2784,5.340418465626038e-21,4.623048820989704e-21,0.101
6.3913668598905975,3215,2785,5.338757887744935e-21,4.624709398870807e-21,0.101
6.394972160545304,3214,2786,5.337097309863832e-21,4.626369976751909e-21,0.101
6.401090530769191,3213,2787,5.3354367319827296e-21,4.628030554633012e-21,0.101
6.4051319018315915,3212,2788,5.333776154101627e-21,4.629691132514115e-21,0.101
6.40811503377566,3211,2789,5.332115576220525e-21,4.6313517103952174e-21,0.101
6.415905516727814,3210,2790,5.330454998339422e-21,4.63301228827632e-21,0.101
6.417340345455898,3209,2791,5.328794420458319e-21,4.634672866157422e-21,0.101
6.420278634561604,3208,2792,5.3271338425772165e-21,4.636333444038525e-21,0.101
6.423821696732354,3207,2793,5.325473264696114e-21,4.637994021919628e-21,0.101
6.425345962051927,3206,2794,5.323812686815012e-21,4.6396545998007305e-21,0.101
6.425701447754353,3205,2795,5.322152108933909e-21,4.641315177681833e-21,0.101
6.42789279563348,3204,2796,5.320491531052806e-21,4.642975755562935e-21,0.101
6.441332681620126,3203,2797,5.318830953171703e-21,4.644636333444038e-21,0.101
6.447259780554413,3202,2798,5.3171703752906006e-21,4.646296911325141e-21,0.101
6.447597211241295,3201,2799,5.3155097974094986e-21,4.647957489206244e-21,0.101
6.447737930229715,3200,2800,5.313849219528396e-21,4.6496180670873464e-21,0.101
6.449338254436693,3199,2801,5.312188641647293e-21,4.6512786449684484e-21,0.101
6.449599383501006,3198,2802,5.31052806376619e-21,4.652939222849551e-21,0.101
6.451086760860119,3197,2803,5.3088674858850875e-21,4.654599800730654e-21,0.101
6.454873802426245,3196,2804,5.3072069080039855e-21,4.656260378611757e-21,0.101
6.46147956926323,3195,2805,5.305546330122883e-21,4.6579209564928595e-21,0.101
6.4627088568890665,3194,2806,5.30388575224178e-21,4.659581534373962e-21,0.101
6.473787454188816,3193,2807,5.302225174360677e-21,4.661242112255064e-21,0.101
6.477797150031188,3192,2808,5.3005645964795744e-21,4.662902690136167e-21,0.101
6.4786210398185355,3191,2809,5.298904018598472e-21,4.66456326801727e-21,0.101
6.479387052525824,3190,2810,5.2972434407173696e-21,4.666223845898373e-21,0.101
6.480087675777792,3189,2811,5.295582862836267e-21,4.6678844237794754e-21,0.101
6.482748600661619,3188,2812,5.293922284955164e-21,4.6695450016605774e-21,0.101
6.486686183080791,3187,2813,5.292261707074061e-21,4.67120557954168e-21,0.101
6.488114044376622,3186,2814,5.290601129192959e-21,4.672866157422783e-21,0.101
6.491201666778385,3185,2815,5.2889405513118565e-21,4.674526735303886e-21,0.101
6.493640714848508,3184,2816,5.287279973430754e-21,4.6761873131849885e-21,0.101
6.494471852297155,3183,2817,5.285619395549651e-21,4.6778478910660905e-21,0.101
6.495017546562737,3182,2818,5.283958817668548e-21,4.679508468947193e-21,0.101
6.501236913661079,3181,2819,5.282298239787446e-21,4.681169046828296e-21,0.101
6.503629954444619,3180,2820,5.280637661906343e-21,4.682829624709399e-21,0.101
6.503733732696942,3179,2821,5.2789770840252406e-21,4.684490202590502e-21,0.101
6.507502275957746,3178,2822,5.277316506144138e-21,4.686150780471604e-21,0.101
6.507594873717431,3177,2823,5.275655928263035e-21,4.6878113583527064e-21,0.101
6.5140521272312775,3176,2824,5.273995350381933e-21,4.689471936233809e-21,0.101
6.515503790281614,3175,2825,5.27233477250083e-21,4.691132514114912e-21,0.101
6.517769158073589,3174,2826,5.2706741946197275e-21,4.692793091996015e-21,0.101
6.5178165894270785,3173,2827,5.269013616738625e-21,4.694453669877117e-21,0.101
6.517852359960524,3172,2828,5.267353038857522e-21,4.6961142477582195e-21,0.101
6.518812881969334,3171,2829,5.26569246097642e-21,4.697774825639322e-21,0.101
6.521179758582949,3170,2830,5.264031883095317e-21,4.699435403520425e-21,0.101
6.523446280131637,3169,2831,5.2623713052142144e-21,4.701095981401528e-21,0.101
6.536902245373025,3168,2832,5.2607107273331116e-21,4.70275655928263e-21,0.101
6.540095050136618,3167,2833,5.259050149452009e-21,4.704417137163733e-21,0.101
6.545215714829066,3166,2834,5.257389571570906e-21,4.7060777150448354e-21,0.101
6.547636967788965,3165,2835,5.255728993689804e-21,4.707738292925938e-21,0.101
6.5486883489282866,3164,2836,5.254068415808701e-21,4.709398870807041e-21,0.101
6.553808048545516,3163,2837,5.2524078379275985e-21,4.711059448688143e-21,0.101
6.5544581820557735,3162,2838,5.250747260046496e-21,4.712720026569246e-21,0.101
6.570967439879221,3161,2839,5.249086682165393e-21,4.7143806044503485e-21,0.101
6.5712254792689775,3160,2840,5.247426104284291e-21,4.716041182331451e-21,0.101
6.572325753066833,3159,2841,5.245765526403188e-21,4.717701760212554e-21,0.101
6.574619116043166,3158,2842,5.2441049485220854e-21,4.719362338093656e-21,0.101
6.575598279980261,3157,2843,5.242444370640983e-21,4.721022915974759e-21,0.101
6.580702943190194,3156,2844,5.24078379275988e-21,4.7226834938558616e-21,0.101
6.582145340732836,3155,2845,5.239123214878778e-21,4.7243440717369644e-21,0.101
6.584802566326206,3154,2846,5.237462636997675e-21,4.726004649618067e-21,0.101
6.586198904764723,3153,2847,5.235802059116572e-21,4.727665227499169e-21,0.101
6.587898667039788,3152,2848,5.2341414812354695e-21,4.729325805380272e-21,0.101
6.5903683368634915,3151,2849,5.232480903354367e-21,4.730986383261375e-21,0.101
6.591785199531837,3150,2850,5.230820325473265e-21,4.7326469611424775e-21,0.101
6.59652448722324,3149,2851,5.229159747592162e-21,4.73430753902358e-21,0.101
6.598490514065806,3148,2852,5.227499169711059e-21,4.735968116904682e-21,0.101
6.599704272069597,3147,2853,5.2258385918299564e-21,4.737628694785785e-21,0.101
6.599866402496824,3146,2854,5.224178013948854e-21,4.739289272666888e-21,0.101
6.605097241365816,3145,2855,5.2225174360677516e-21,4.7409498505479906e-21,0.101
6.606219075308795,3144,2856,5.220856858186649e-21,4.7426104284290934e-21,0.101
6.6067901159844205,3143,2857,5.219196280305546e-21,4.7442710063101954e-21,0.101
6.607252248110119,3142,2858,5.217535702424443e-21,4.745931584191298e-21,0.101
6.614074581298144,3141,2859,5.2158751245433405e-21,4.747592162072401e-21,0.101
6.617170778627941,3140,2860,5.2142145466622385e-21,4.749252739953504e-21,0.101
6.618637876373388,3139,2861,5.212553968781136e-21,4.7509133178346065e-21,0.101
6.6189349192023235,3138,2862,5.210893390900033e-21,4.7525738957157085e-21,0.101
6.620404278227103,3137,2863,5.20923281301893e-21,4.754234473596811e-21,0.101
6.621010931694348,3136,2864,5.2075722351378274e-21,4.755895051477914e-21,0.101
6.6232180932465985,3135,2865,5.2059116572567254e-21,4.757555629359017e-21,0.101
6.6244953988817405,3134,2866,5.204251079375623e-21,4.7592162072401196e-21,0.101
6.627346534719937,3133,2867,5.20259050149452e-21,4.7608767851212216e-21,0.101
6.628539963791251,3132,2868,5.200929923613417e-21,4.7625373630023244e-21,0.101
6.629379337865245,3131,2869,5.199269345732314e-21,4.764197940883427e-21,0.101
6.636914122071485,3130,2870,5.197608767851212e-21,4.76585851876453e-21,0.101
6.644644444804949,3129,2871,5.1959481899701095e-21,4.767519096645633e-21,0.101
6.649824322511493,3128,2872,5.194287612089007e-21,4.769179674526735e-21,0.101
6.649987140962853,3127,2873,5.192627034207904e-21,4.7708402524078375e-21,0.101
6.651675016897617,3126,2874,5.190966456326801e-21,4.77250083028894e-21,0.101
6.65815346302779,3125,2875,5.189305878445699e-21,4.774161408170043e-21,0.101
6.668138269632738,3124,2876,5.1876453005645964e-21,4.775821986051146e-21,0.101
6.6686390154414505,3123,2877,5.185984722683494e-21,4.777482563932248e-21,0.101
6.669074387961745,3122,2878,5.184324144802391e-21,4.7791431418133506e-21,0.101
6.675345196311517,3121,2879,5.182663566921288e-21,4.7808037196944534e-21,0.101
6.679760243233688,3120,2880,5.181002989040186e-21,4.782464297575556e-21,0.101
6.689867571332692,3119,2881,5.179342411159083e-21,4.784124875456659e-21,0.101
6.691978605845915,3118,2882,5.1776818332779805e-21,4.785785453337762e-21,0.101
6.697143077946267,3117,2883,5.176021255396878e-21,4.787446031218864e-21,0.101
6.697315125464002,3116,2884,5.174360677515775e-21,4.7891066090999665e-21,0.101
6.699439992829346,3115,2885,5.172700099634673e-21,4.790767186981069e-21,0.101
6.707029905986948,3114,2886,5.17103952175357e-21,4.792427764862172e-21,0.101
6.709236701334036,3113,2887,5.1693789438724674e-21,4.794088342743275e-21,0.101
6.710067619639306,3112,2888,5.167718365991365e-21,4.795748920624377e-21,0.101
6.718238609227155,3111,2889,5.166057788110262e-21,4.7974094985054796e-21,0.101
6.720395890164931,3110,2890,5.16439721022916e-21,4.799070076386582e-21,0.101
6.730431826807215,3109,2891,5.162736632348057e-21,4.800730654267685e-21,0.101
6.732685833317298,3108,2892,5.161076054466954e-21,4.802391232148788e-21,0.101
6.736227609847984,3107,2893,5.1594154765858515e-21,4.80405181002989e-21,0.101
6.737392136302344,3106,2894,5.157754898704749e-21,4.805712387910993e-21,0.101
6.738838560753694,3105,2895,5.156094320823647e-21,4.8073729657920955e-21,0.101
6.738983072662659,3104,2896,5.154433742942544e-21,4.809033543673198e-21,0.101
6.739642651037378,3103,2897,5.152773165061441e-21,4.810694121554301e-21,0.101
6.739833428818222,3102,2898,5.1511125871803384e-21,4.812354699435403e-21,0.101
6.741107906097494,3101,2899,5.149452009299236e-21,4.814015277316506e-21,0.101
6.741770030180326,3100,2900,5.147791431418134e-21,4.8156758551976086e-21,0.101
6.7434262887959235,3099,2901,5.146130853537031e-21,4.817336433078711e-21,0.101
6.744588996885367,3098,2902,5.144470275655928e-21,4.818997010959814e-21,0.101
6.74685129410956,3097,2903,5.142809697774825e-21,4.820657588840916e-21,0.101
6.748157331728617,3096,2904,5.1411491198937226e-21,4.822318166722019e-21,0.101
6.750533024763132,3095,2905,5.13948854201262e-21,4.823978744603122e-21,0.101
6.755839769870103,3094,2906,5.137827964131518e-21,4.8256393224842245e-21,0.101
6.756293707303549,3093,2907,5.136167386250415e-21,4.827299900365327e-21,0.101
6.761145962779701,3092,2908,5.134506808369312e-21,4.828960478246429e-21,0.101
6.76300012827028,3091,2909,5.1328462304882095e-21,4.830621056127532e-21,0.101
6.7639181148037775,3090,2910,5.131185652607107e-21,4.832281634008635e-21,0.101
6.770864518303017,3089,2911,5.129525074726005e-21,4.8339422118897376e-21,0.101
6.771519451914666,3088,2912,5.127864496844902e-21,4.83560278977084e-21,0.101
6.7723845040149016,3087,2913,5.126203918963799e-21,4.837263367651942e-21,0.101
6.775825423531333,3086,2914,5.124543341082696e-21,4.838923945533045e-21,0.101
6.781023590099023,3085,2915,5.1228827632015936e-21,4.840584523414148e-21,0.101
6.785351698872823,3084,2916,5.1212221853204916e-21,4.842245101295251e-21,0.101
6.787183061191231,3083,2917,5.119561607439389e-21,4.8439056791763534e-21,0.101
6.792182090828563,3082,2918,5.117901029558286e-21,4.8455662570574555e-21,0.101
6.794790491279096,3081,2919,5.116240451677183e-21,4.847226834938558e-21,0.101
6.804646321177663,3080,2920,5.1145798737960805e-21,4.848887412819661e-21,0.101
6.807209841664807,3079,2921,5.1129192959149784e-21,4.850547990700764e-21,0.101
6.809529834720262,3078,2922,5.111258718033876e-21,4.8522085685818666e-21,0.101
6.813867450491317,3077,2923,5.109598140152773e-21,4.8538691464629686e-21,0.101
6.817217200650028,3076,2924,5.10793756227167e-21,4.855529724344071e-21,0.101
6.817548172999737,3075,2925,5.106276984390567e-21,4.857190302225174e-21,0.101
6.821947139145898,3074,2926,5.104616406509465e-21,4.858850880106277e-21,0.101
6.828439304329502,3073,2927,5.1029558286283626e-21,4.86051145798738e-21,0.101
6.829639086633408,3072,2928,5.10129525074726e-21,4.862172035868482e-21,0.101
6.8305038434869925,3071,2929,5.099634672866157e-21,4.8638326137495845e-21,0.101
6.8339617982078655,3070,2930,5.097974094985054e-21,4.865493191630687e-21,0.101
6.839109525527543,3069,2931,5.096313517103952e-21,4.86715376951179e-21,0.101
6.840057838707823,3068,2932,5.0946529392228495e-21,4.868814347392893e-21,0.101
6.853572505486293,3067,2933,5.092992361341747e-21,4.870474925273995e-21,0.101
6.854041182633512,3066,2934,5.091331783460644e-21,4.8721355031550976e-21,0.101
6.85815994403409,3065,2935,5.089671205579541e-21,4.8737960810362e-21,0.101
6.858926334221611,3064,2936,5.088010627698439e-21,4.875456658917303e-21,0.101
6.859249743212297,3063,2937,5.086350049817336e-21,4.877117236798406e-21,0.101
6.859454443306743,3062,2938,5.0846894719362336e-21,4.878777814679508e-21,0.101
6.860876725052716,3061,2939,5.083028894055131e-21,4.880438392560611e-21,0.101
6.863542622645671,3060,2940,5.081368316174028e-21,4.8820989704417134e-21,0.101
6.868049311580725,3059,2941,5.079707738292926e-21,4.883759548322816e-21,0.101
6.869198847912435,3058,2942,5.078047160411823e-21,4.885420126203919e-21,0.101
6.880360681952334,3057,2943,5.0763865825307205e-21,4.887080704085021e-21,0.101
6.882053125188952,3056,2944,5.074726004649618e-21,4.888741281966124e-21,0.101
6.885561905276149,3055,2945,5.073065426768515e-21,4.8904018598472266e-21,0.101
6.887945335491957,3054,2946,5.071404848887413e-21,4.892062437728329e-21,0.101
6.900155861351123,3053,2947,5.06974427100631e-21,4.893723015609432e-21,0.101
6.9013057172131544,3052,2948,5.068083693125207e-21,4.895383593490534e-21,0.101
6.9060267468245,3051,2949,5.0664231152441046e-21,4.897044171371637e-21,0.101
6.909273608458496,3050,2950,5.064762537363002e-21,4.89870474925274e-21,0.101
6.921991357137955,3049,2951,5.0631019594819e-21,4.9003653271338424e-21,0.101
6.925082463247275,3048,2952,5.061441381600797e-21,4.902025905014945e-21,0.101
6.926373857551403,3047,2953,5.059780803719694e-21,4.903686482896048e-21,0.101
6.933513946418155,3046,2954,5.0581202258385915e-21,4.90534706077715e-21,0.101
6.93672090386796,3045,2955,5.056459647957489e-21,4.907007638658253e-21,0.101
6.940344329637562,3044,2956,5.054799070076387e-21,4.9086682165393555e-21,0.101
6.947080162445853,3043,2957,5.053138492195284e-21,4.910328794420458e-21,0.101
6.947983750843429,3042,2958,5.051477914314181e-21,4.911989372301561e-21,0.101
6.952188790877474,3041,2959,5.049817336433078e-21,4.913649950182663e-21,0.101
6.954586912517418,3040,2960,5.0481567585519756e-21,4.915310528063766e-21,0.101
6.957211820207604,3039,2961,5.0464961806708736e-21,4.916971105944869e-21,0.101
6.964308433572653,3038,2962,5.044835602789771e-21,4.9186316838259714e-21,0.101
6.970316497956962,3037,2963,5.043175024908668e-21,4.920292261707074e-21,0.101
6.97183107622248,3036,2964,5.041514447027565e-21,4.921952839588176e-21,0.101
6.97334716269289,3035,2965,5.0398538691464625e-21,4.923613417469279e-21,0.101
6.9738403340187824,3034,2966,5.0381932912653605e-21,4.925273995350382e-21,0.101
6.974585784683955,3033,2967,5.036532713384258e-21,4.9269345732314845e-21,0.101
6.976185102132439,3032,2968,5.034872135503155e-21,4.928595151112587e-21,0.101
6.978377729064209,3031,2969,5.033211557622052e-21,4.930255728993689e-21,0.101
6.9807655985364505,3030,2970,5.0315509797409494e-21,4.931916306874792e-21,0.101
6.9831478309699175,3029,2971,5.029890401859847e-21,4.933576884755895e-21,0.101
6.9857545055782495,3028,2972,5.0282298239787446e-21,4.935237462636998e-21,0.101
6.987032156788827,3027,2973,5.026569246097642e-21,4.9368980405181004e-21,0.101
6.987224365400068,3026,2974,5.024908668216539e-21,4.9385586183992024e-21,0.101
6.99432445673797,3025,2975,5.023248090335436e-21,4.940219196280305e-21,0.101
6.997280949433946,3024,2976,5.0215875124543335e-21,4.941879774161408e-21,0.101
6.998532404768529,3023,2977,5.0199269345732315e-21,4.943540352042511e-21,0.101
6.999036849792631,3022,2978,5.018266356692129e-21,4.9452009299236135e-21,0.101
6.99949488629828,3021,2979,5.016605778811026e-21,4.9468615078047155e-21,0.101
7.00168729496141,3020,2980,5.014945200929923e-21,4.948522085685818e-21,0.101
7.003652665907153,3019,2981,5.0132846230488204e-21,4.950182663566921e-21,0.101
7.004323169912828,3018,2982,5.0116240451677184e-21,4.951843241448024e-21,0.101
7.015099957086666,3017,2983,5.0099634672866156e-21,4.9535038193291266e-21,0.101
7.015108007589825,3016,2984,5.008302889405513e-21,4.955164397210229e-21,0.101
7.015400068196766,3015,2985,5.00664231152441e-21,4.9568249750913314e-21,0.101
7.0168533566150755,3014,2986,5.004981733643307e-21,4.958485552972434e-21,0.101
7.01863749815497,3013,2987,5.003321155762205e-21,4.960146130853537e-21,0.101
7.019055984103864,3012,2988,5.0016605778811025e-21,4.96180670873464e-21,0.101
7.0239324358937125,3011,2989,5e-21,4.963467286615742e-21,0.101
7.026529989534371,3010,2990,4.998339422118897e-21,4.9651278644968445e-21,0.101
7.036177983537208,3009,2991,4.996678844237794e-21,4.966788442377947e-21,0.101
7.039286883651045,3008,2992,4.995018266356692e-21,4.96844902025905e-21,0.101
7.040590813896203,3007,2993,4.9933576884755894e-21,4.970109598140153e-21,0.101
7.042584542046204,3006,2994,4.9916971105944866e-21,4.971770176021255e-21,0.101
7.044031091728903,3005,2995,4.990036532713384e-21,4.973430753902358e-21,0.101
7.056881518562447,3004,2996,4.988375954832281e-21,4.9750913317834604e-21,0.101
7.064901359916223,3003,2997,4.986715376951179e-21,4.976751909664563e-21,0.101
7.065139755425619,3002,2998,4.985054799070076e-21,4.978412487545666e-21,0.101
7.065244532882892,3001,2999,4.9833942211889735e-21,4.980073065426768e-21,0.101
7.075040555612465,3000,3000,4.981733643307871e-21,4.981733643307871e-21,0.101
7.08385337592052,2999,3001,4.980073065426768e-21,4.9833942211889735e-21,0.101
7.084246843954943,2998,3002,4.978412487545666e-21,4.985054799070076e-21,0.101
7.085425596312464,2997,3003,4.976751909664563e-21,4.986715376951179e-21,0.101
7.085607345675255,2996,3004,4.9750913317834604e-21,4.988375954832281e-21,0.101
7.091875794205283,2995,3005,4.973430753902358e-21,4.990036532713384e-21,0.101
7.100246933732534,2994,3006,4.971770176021255e-21,4.9916971105944866e-21,0.101
7.102891523268949,2993,3007,4.970109598140153e-21,4.9933576884755894e-21,0.101
7.11349640416694,2992,3008,4.96844902025905e-21,4.995018266356692e-21,0.101
7.12727012527246,2991,3009,4.966788442377947e-21,4.996678844237794e-21,0.101
7.127747585380293,2990,3010,4.9651278644968445e-21,4.998339422118897e-21,0.101
7.132365663687846,2989,3011,4.963467286615742e-21,5e-21,0.101
7.132485472232653,2988,3012,4.96180670873464e-21,5.0016605778811025e-21,0.101
7.132751506557613,2987,3013,4.960146130853537e-21,5.003321155762205e-21,0.101
7.1335145010538,2986,3014,4.958485552972434e-21,5.004981733643307e-21,0.101
7.148386977084277,2985,3015,4.9568249750913314e-21,5.00664231152441e-21,0.101
7.15060673539578,2984,3016,4.955164397210229e-21,5.008302889405513e-21,0.101
7.154969523858483,2983,3017,4.9535038193291266e-21,5.0099634672866156e-21,0.101
7.158272997742129,2982,3018,4.951843241448024e-21,5.0116240451677184e-21,0.101
7.16113078682917,2981,3019,4.950182663566921e-21,5.0132846230488204e-21,0.101
7.170257007309077,2980,3020,4.948522085685818e-21,5.014945200929923e-21,0.101
7.170887710208748,2979,3021,4.9468615078047155e-21,5.016605778811026e-21,0.101
7.171326504557076,2978,3022,4.9452009299236135e-21,5.018266356692129e-21,0.101
7.172548279954467,2977,3023,4.943540352042511e-21,5.0199269345732315e-21,0.101
7.1774103100753495,2976,3024,4.941879774161408e-21,5.0215875124543335e-21,0.101
7.184459020959344,2975,3025,4.940219196280305e-21,5.023248090335436e-21,0.101
7.186708583637448,2974,3026,4.9385586183992024e-21,5.024908668216539e-21,0.101
7.187661565230824,2973,3027,4.9368980405181004e-21,5.026569246097642e-21,0.101
7.196587591239062,2972,3028,4.935237462636998e-21,5.0282298239787446e-21,0.101
7.198254318264429,2971,3029,4.933576884755895e-21,5.029890401859847e-21,0.101
7.204723021863437,2970,3030,4.931916306874792e-21,5.0315509797409494e-21,0.101
7.217083256431115,2969,3031,4.930255728993689e-21,5.033211557622052e-21,0.101
7.217960449057657,2968,3032,4.928595151112587e-21,5.034872135503155e-21,0.101
7.2189058712686025,2967,3033,4.9269345732314845e-21,5.036532713384258e-21,0.101
7.22774264106084,2966,3034,4.925273995350382e-21,5.0381932912653605e-21,0.101
7.230178457804503,2965,3035,4.923613417469279e-21,5.0398538691464625e-21,0.101
7.234013801196424,2964,3036,4.921952839588176e-21,5.041514447027565e-21,0.101
7.235818228531428,2963,3037,4.920292261707074e-21,5.043175024908668e-21,0.101
7.24350109480295,2962,3038,4.9186316838259714e-21,5.044835602789771e-21,0.101
7.243683307685214,2961,3039,4.916971105944869e-21,5.0464961806708736e-21,0.101
7.24425146122862,2960,3040,4.915310528063766e-21,5.0481567585519756e-21,0.101
7.244689141264767,2959,3041,4.913649950182663e-21,5.049817336433078e-21,0.101
7.245992038179916,2958,3042,4.911989372301561e-21,5.051477914314181e-21,0.101
7.253291304522747,2957,3043,4.910328794420458e-21,5.053138492195284e-21,0.101
7.25934220431961,2956,3044,4.9086682165393555e-21,5.054799070076387e-21,0.101
7.263380883117007,2955,3045,4.907007638658253e-21,5.056459647957489e-21,0.101
7.267240971259002,2954,3046,4.90534706077715e-21,5.0581202258385915e-21,0.101
7.277991508478621,2953,3047,4.903686482896048e-21,5.059780803719694e-21,0.101
7.282606422972366,2952,3048,4.902025905014945e-21,5.061441381600797e-21,0.101
7.288317957952154,2951,3049,4.9003653271338424e-21,5.0631019594819e-21,0.101
7.292135414201418,2950,3050,4.89870474925274e-21,5.064762537363002e-21,0.101
7.29356978947236,2949,3051,4.897044171371637e-21,5.0664231152441046e-21,0.101
7.297688363828906,2948,3052,4.895383593490534e-21,5.068083693125207e-21,0.101
7.298130853085919,2947,3053,4.893723015609432e-21,5.06974427100631e-21,0.101
7.302295219721281,2946,3054,4.892062437728329e-21,5.071404848887413e-21,0.101
7.304060599654392,2945,3055,4.8904018598472266e-21,5.073065426768515e-21,0.101
7.307808481676969,2944,3056,4.888741281966124e-21,5.074726004649618e-21,0.101
7.312079532906177,2943,3057,4.887080704085021e-21,5.0763865825307205e-21,0.101
7.318788618862444,2942,3058,4.885420126203919e-21,5.078047160411823e-21,0.101
7.319822311397286,2941,3059,4.883759548322816e-21,5.079707738292926e-21,0.101
7.320110224384288,2940,3060,4.8820989704417134e-21,5.081368316174028e-21,0.101
7.320327387842838,2939,3061,4.880438392560611e-21,5.083028894055131e-21,0.101
7.322671575563493,2938,3062,4.878777814679508e-21,5.0846894719362336e-21,0.101
7.328400203550177,2937,3063,4.877117236798406e-21,5.086350049817336e-21,0.101
7.330808321971699,2936,3064,4.875456658917303e-21,5.088010627698439e-21,0.101
7.334032331155575,2935,3065,4.8737960810362e-21,5.089671205579541e-21,0.101
7.338572528429731,2934,3066,4.8721355031550976e-21,5.091331783460644e-21,0.101
7.339058384817288,2933,3067,4.870474925273995e-21,5.092992361341747e-21,0.101
7.344459032478341,2932,3068,4.868814347392893e-21,5.0946529392228495e-21,0.101
7.348414311721425,2931,3069,4.86715376951179e-21,5.096313517103952e-21,0.101
7.348988962333372,2930,3070,4.865493191630687e-21,5.097974094985054e-21,0.101
7.350173585913836,2929,3071,4.8638326137495845e-21,5.099634672866157e-21,0.101
7.353662446466248,2928,3072,4.862172035868482e-21,5.10129525074726e-21,0.101
7.370399078969465,2927,3073,4.86051145798738e-21,5.1029558286283626e-21,0.101
7.370925577952152,2926,3074,4.858850880106277e-21,5.104616406509465e-21,0.101
7.372096883388419,2925,3075,4.857190302225174e-21,5.106276984390567e-21,0.101
7.382768164197217,2924,3076,4.855529724344071e-21,5.10793756227167e-21,0.101
7.382910960660609,2923,3077,4.8538691464629686e-21,5.109598140152773e-21,0.101
7.383378704663213,2922,3078,4.8522085685818666e-21,5.111258718033876e-21,0.101
7.385120461423195,2921,3079,4.850547990700764e-21,5.1129192959149784e-21,0.101
7.386520440896588,2920,3080,4.848887412819661e-21,5.1145798737960805e-21,0.101
7.389325373193312,2919,3081,4.847226834938558e-21,5.116240451677183e-21,0.101
7.390449121894401,2918,3082,4.8455662570574555e-21,5.117901029558286e-21,0.101
7.390842812751024,2917,3083,4.8439056791763534e-21,5.119561607439389e-21,0.101
7.391645270289656,2916,3084,4.842245101295251e-21,5.1212221853204916e-21,0.101
7.393683655663464,2915,3085,4.840584523414148e-21,5.1228827632015936e-21,0.101
7.396567171450063,2914,3086,4.838923945533045e-21,5.124543341082696e-21,0.101
7.396611688034399,2913,3087,4.837263367651942e-21,5.126203918963799e-21,0.101
7.39949880298501,2912,3088,4.83560278977084e-21,5.127864496844902e-21,0.101
7.400514158473769,2911,3089,4.8339422118897376e-21,5.129525074726005e-21,0.101
7.40353856046976,2910,3090,4.832281634008635e-21,5.131185652607107e-21,0.101
7.405208775044228,2909,3091,4.830621056127532e-21,5.1328462304882095e-21,0.101
7.410943838977715,2908,3092,4.828960478246429e-21,5.134506808369312e-21,0.101
7.412009671532283,2907,3093,4.827299900365327e-21,5.136167386250415e-21,0.101
7.412606315455133,2906,3094,4.8256393224842245e-21,5.137827964131518e-21,0.101
7.41942900324192,2905,3095,4.823978744603122e-21,5.13948854201262e-21,0.101
7.422473438216006,2904,3096,4.822318166722019e-21,5.1411491198937226e-21,0.101
7.4241487240103465,2903,3097,4.820657588840916e-21,5.142809697774825e-21,0.101
7.425785773818945,2902,3098,4.818997010959814e-21,5.144470275655928e-21,0.101
7.429256496052247,2901,3099,4.817336433078711e-21,5.146130853537031e-21,0.101
7.429977807115287,2900,3100,4.8156758551976086e-21,5.147791431418134e-21,0.101
7.434074916130727,2899,3101,4.814015277316506e-21,5.149452009299236e-21,0.101
7.440119962103385,2898,3102,4.812354699435403e-21,5.1511125871803384e-21,0.101
7.442942448756779,2897,3103,4.810694121554301e-21,5.152773165061441e-21,0.101
7.4460833500712935,2896,3104,4.809033543673198e-21,5.154433742942544e-21,0.101
7.45265932770172,2895,3105,4.8073729657920955e-21,5.156094320823647e-21,0.101
7.454154846220104,2894,3106,4.805712387910993e-21,5.157754898704749e-21,0.101
